ASIN,Product Name,Brand,Category,Est. Monthly Revenue,Est. Monthly Sales,Price,Fees,Net,Rank,Reviews,LQS,Sellers,Date First Available,Buy Box Owner,Rating,Dimensions,Product Tier,Weight
B0B23NDGJF,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Red  L,Best Pet Supplies,Pet Supplies,"$94,684.14","4,986",$18.99,$6.62,$12.37,"210,605",66972,6,1,05/22/2022,Amazon.com,4.6,"12.00"" x 10.00"" x 1.50""",Large standard-size,8.16 lbs
B0B23T4PXK,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Red  M,Best Pet Supplies,Pet Supplies,"$69,200.27","4,073",$16.99,$6.09,$10.90,"272,911",66889,6,1,05/22/2022,Amazon.com,4.6,"11.69"" x 9.41"" x 1.46""",Large standard-size,5.93 lbs
B0B23RT97H,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Red  S,Best Pet Supplies,Pet Supplies,"$66,198.60","4,140",$15.99,$5.94,$10.05,"113,801",66945,6,1,05/22/2022,Amazon.com,4.6,"10.50"" x 10.00"" x 1.00""",Large standard-size,4.32 lbs
B0B23Z5ZM1,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Royal Blue  L,Best Pet Supplies,Pet Supplies,"$77,175.36","4,064",$18.99,$6.62,$12.37,"346,313",66945,6,1,05/22/2022,Amazon.com,4.6,"12.00"" x 10.00"" x 1.50""",Large standard-size,8.16 lbs
B0B23YMTQV,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Royal Blue  M,Best Pet Supplies,Pet Supplies,"$88,653.82","5,218",$16.99,$6.32,$10.67,"181,860",1,6,1,05/22/2022,Amazon.com,5,"11.69"" x 9.45"" x 3.39""",Large standard-size,6.28 lbs
B0B23YDNLR,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Royal Blue  S,Best Pet Supplies,Pet Supplies,"$48,993.36","3,064",$15.99,$5.94,$10.05,"162,036",1,6,1,05/22/2022,Amazon.com,5,"10.50"" x 10.00"" x 1.00""",Large standard-size,4.32 lbs
B0B23X3WQ3,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Turquoise  M,Best Pet Supplies,Pet Supplies,"$75,486.57","4,443",$16.99,$6.09,$10.90,"194,194",2,6,1,05/22/2022,Amazon.com,4.4,"12.64"" x 9.53"" x 1.30""",Large standard-size,5.93 lbs
B0B23ZYPRF,Voyager Reflective Dog Leash Collar Set with Neoprene Handle Supports Small  Medium  and Large Breed Puppies  Cute and Heavy Duty for Walking  Running  and Training - Turquoise  S,Best Pet Supplies,Pet Supplies,"$62,290.30","4,058",$15.35,$5.84,$9.51,"187,055",66945,6,1,05/22/2022,Amazon Warehouse,4.6,"10.39"" x 5.04"" x 1.42""",Large standard-size,3.84 lbs
B09PD3VQ8H,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Black (Black Dispenser),Best Pet Supplies,Pet Supplies,"$66,210.83","4,417",$14.99,$6.02,$8.97,"125,776",9,6,1,12/28/2021,Amazon.com,4.8,"9.92"" x 6.34"" x 1.38""",Large standard-size,6.03 lbs
B09PD7D7T7,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Black (Gray Dispenser),Best Pet Supplies,Pet Supplies,"$56,377.39","3,761",$14.99,$6.02,$8.97,"191,636",1,6,1,12/28/2021,Amazon.com,5,"10.00"" x 9.00"" x 1.25""",Large standard-size,6.4 lbs
B09PD5CMWC,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Black (Green Dispenser),Best Pet Supplies,Pet Supplies,"$57,771.46","3,854",$14.99,$6.02,$8.97,"237,177",1,6,1,12/28/2021,Amazon.com,5,"10.00"" x 9.00"" x 1.25""",Large standard-size,6.4 lbs
B09PDL8LVM,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Fuchsia (Fuchsia Dispenser),Best Pet Supplies,Pet Supplies,"$48,657.54","3,246",$14.99,$6.02,$8.97,"154,504",8,6,1,12/28/2021,Amazon.com,3.7,"12.13"" x 9.80"" x 1.65""",Large standard-size,6.17 lbs
B09PDFNSD7,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Lime Green (Lime Green Dispenser),Best Pet Supplies,Pet Supplies,"$45,104.91","3,009",$14.99,$5.79,$9.20,"157,445",66945,6,2,12/28/2021,Amazon Warehouse,4.6,"10.35"" x 8.78"" x 1.57""",Large standard-size,5.93 lbs
B09PD7B6F7,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Orange (Orange Dispenser),Best Pet Supplies,Pet Supplies,"$59,165.53","3,947",$14.99,$6.02,$8.97,"169,838",4,6,1,12/28/2021,Amazon.com,5,"13.23"" x 5.16"" x 2.83""",Large standard-size,6.38 lbs
B09PCZBN53,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Pink (Pink Dispenser),Best Pet Supplies,Pet Supplies,"$61,159.20","4,080",$14.99,$5.79,$9.20,"161,807",2,6,2,12/28/2021,Amazon Warehouse,5,"12.28"" x 9.33"" x 2.99""",Large standard-size,5.93 lbs
B09PD66VGL,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Purple (Purple Dispenser),Best Pet Supplies,Pet Supplies,"$43,343.85","3,615",$11.99,$5.57,$6.42,"197,610",4,6,1,12/28/2021,Amazon.com,5,"13.66"" x 6.50"" x 3.23""",Large standard-size,6.31 lbs
B09PDJZGWH,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Red (Red Dispenser),Best Pet Supplies,Pet Supplies,"$44,295.45","2,955",$14.99,$6.02,$8.97,"67,273",6,6,1,12/28/2021,Amazon.com,5,"11.02"" x 9.72"" x 1.73""",Large standard-size,6.31 lbs
B09PDM4RRK,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Royal Blue (Royal Blue Dispenser),Best Pet Supplies,Pet Supplies,"$45,314.77","3,023",$14.99,$6.02,$8.97,"167,577",2,6,1,12/28/2021,Amazon.com,4.5,"11.73"" x 9.61"" x 1.81""",Large standard-size,6.21 lbs
B09PD3ZGNJ,Voyager Reflective Dog Leash with Neoprene Handle 5 FT and Reusable Plastic Dispenser Poop Bag Holder Set for Walking and Outdoor Use Soft and Durable with Clip-On - Turquoise (Turquoise Dispenser),Best Pet Supplies,Pet Supplies,"$29,155.55","1,945",$14.99,$6.02,$8.97,"120,517",17,6,3,12/28/2021,Amazon Warehouse,4.8,"11.00"" x 9.70"" x 2.00""",Large standard-size,6.24 lbs
B0BR9V6F2T,Voyager Step-in Air All Weather Mesh Harness & Reflective Dog 5 ft Leash Combo  Neoprene H&le  for Small  Medium  Large Breed Puppies by Best Pet Supplies - Leash Harness (Army/Black Trim)  XS,Best Pet Supplies,Pet Supplies,"$101,229.36","5,064",$18.60,$6.54,$12.06,"1,907",60846.95266,6,2,01/31/2022,Amazon Warehouse,4.50295858,"12.50"" x 9.30"" x 2.15""",Large standard-size,4.94 lbs
B09BPV4R15,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Large,Best Pet Supplies,Pet Supplies,"$126,577.64","7,036",$17.99,$6.47,$11.52,"166,770",34,6,1,08/02/2021,Amazon.com,4.4,"13.00"" x 9.50"" x 3.00""",Large standard-size,7.44 lbs
B09BQC1LXM,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Large,Best Pet Supplies,Pet Supplies,"$121,162.65","6,735",$17.99,$11.64,$6.35,"259,913",5,6,1,08/02/2021,Amazon.com,5,"19.13"" x 11.38"" x 1.77""",Small oversize,7.05 lbs
B09BQ3WYZR,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Medium,Best Pet Supplies,Pet Supplies,"$131,956.65","7,335",$17.99,$6.47,$11.52,"235,451",17,6,1,08/02/2021,Amazon.com,4.2,"11.61"" x 9.84"" x 1.69""",Large standard-size,7.05 lbs
B09BPXKM19,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Medium,Best Pet Supplies,Pet Supplies,"$81,008.97","4,503",$17.99,$6.47,$11.52,"100,668",46,6,2,08/02/2021,Amazon.com,4.2,"12.00"" x 9.20"" x 2.00""",Large standard-size,8.15 lbs
B09BPS9LPL,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Small,Best Pet Supplies,Pet Supplies,"$128,782.39","7,457",$17.27,$6.13,$11.14,"146,872",11,6,1,08/02/2021,Amazon.com,4.3,"9.53"" x 7.80"" x 1.50""",Large standard-size,5.61 lbs
B09BPMVYCF,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  Small,Best Pet Supplies,Pet Supplies,"$100,941.89","5,611",$17.99,$6.24,$11.75,"79,522",69,6,1,08/02/2021,Amazon.com,4.6,"12.50"" x 9.60"" x 2.00""",Large standard-size,5.61 lbs
B09BQ2DTP4,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  X-Large,Best Pet Supplies,Pet Supplies,"$111,789.86","6,214",$17.99,$6.47,$11.52,"265,336",6,6,1,08/02/2021,Amazon.com,3.1,"10.30"" x 6.00"" x 1.05""",Large standard-size,8.01 lbs
B09BQDPM2Y,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  X-Small,Best Pet Supplies,Pet Supplies,"$127,081.36","7,064",$17.99,$6.24,$11.75,"181,136",8,6,1,08/02/2021,Amazon.com,4.6,"11.42"" x 9.76"" x 2.87""",Large standard-size,5.29 lbs
B09BQ63KRC,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Black  X-Small,Best Pet Supplies,Pet Supplies,"$117,978.42","6,558",$17.99,$6.24,$11.75,"100,515",32,6,1,08/02/2021,Amazon.com,4.4,"10.00"" x 9.33"" x 3.03""",Large standard-size,4.97 lbs
B09BQFLPG2,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Large,Best Pet Supplies,Pet Supplies,"$128,628.50","7,150",$17.99,$6.47,$11.52,"177,413",29,6,1,08/02/2021,Amazon.com,4.4,"13.00"" x 9.50"" x 3.00""",Large standard-size,7.05 lbs
B09BPW91FK,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Large,Best Pet Supplies,Pet Supplies,"$119,813.40","6,660",$17.99,$6.47,$11.52,"163,303",21,6,1,08/02/2021,Amazon.com,4.7,"13.00"" x 9.50"" x 3.00""",Large standard-size,7.27 lbs
B09BPY6KXQ,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Large,Best Pet Supplies,Pet Supplies,"$119,921.34","6,666",$17.99,$6.47,$11.52,"167,745",15,6,3,08/02/2021,Amazon Warehouse,3.8,"13.07"" x 11.06"" x 3.07""",Large standard-size,7.05 lbs
B09BQHLYLG,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Large,Best Pet Supplies,Pet Supplies,"$147,140.21","8,179",$17.99,$6.47,$11.52,"123,983",16,6,1,08/02/2021,Amazon.com,4.8,"10.98"" x 9.02"" x 1.81""",Large standard-size,7.05 lbs
B09BPSS5HW,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Medium,Best Pet Supplies,Pet Supplies,"$73,543.12","4,088",$17.99,$6.47,$11.52,"65,416",17,6,1,08/02/2021,Amazon.com,4.5,"12.00"" x 9.20"" x 2.00""",Large standard-size,7.05 lbs
B09BPX3Z1M,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Medium,Best Pet Supplies,Pet Supplies,"$121,360.54","6,746",$17.99,$6.47,$11.52,"128,724",39,6,3,08/02/2021,Amazon Warehouse,4.3,"12.00"" x 9.20"" x 2.00""",Large standard-size,7.05 lbs
B09BPYRZNS,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Medium,Best Pet Supplies,Pet Supplies,"$130,049.71","7,229",$17.99,$6.47,$11.52,"117,001",47,6,3,08/02/2021,Amazon Warehouse,4.4,"12.00"" x 9.20"" x 2.00""",Large standard-size,6.56 lbs
B09BQ2JS42,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Medium,Best Pet Supplies,Pet Supplies,"$132,064.59","7,341",$17.99,$6.47,$11.52,"124,861",23,6,1,08/02/2021,Amazon.com,4.5,"12.24"" x 9.69"" x 1.77""",Large standard-size,6.74 lbs
B09BQ3NCJ6,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Small,Best Pet Supplies,Pet Supplies,"$128,070.81","7,119",$17.99,$6.24,$11.75,"90,069",26,6,1,08/02/2021,Amazon.com,4.6,"8.58"" x 8.15"" x 1.89""",Large standard-size,5.08 lbs
B09BPN5GSL,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Small,Best Pet Supplies,Pet Supplies,"$120,497.02","6,698",$17.99,$6.24,$11.75,"89,519",38,6,1,08/02/2021,Amazon.com,4.5,"12.50"" x 9.60"" x 2.00""",Large standard-size,5.61 lbs
B09BQ335G9,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Small,Best Pet Supplies,Pet Supplies,"$142,282.91","7,909",$17.99,$6.24,$11.75,"102,896",49,6,1,08/02/2021,Amazon.com,4.5,"12.50"" x 9.60"" x 2.00""",Large standard-size,5.93 lbs
B09BQH9N58,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  Small,Best Pet Supplies,Pet Supplies,"$128,538.55","7,145",$17.99,$6.24,$11.75,"113,258",22,6,1,08/02/2021,Amazon.com,4.4,"12.50"" x 9.60"" x 2.00""",Large standard-size,5.04 lbs
B09BQ4ZCXP,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Large,Best Pet Supplies,Pet Supplies,"$145,719.00","8,100",$17.99,$6.47,$11.52,"231,444",6,6,1,08/02/2021,Amazon.com,2.8,"12.80"" x 9.37"" x 2.36""",Large standard-size,8.15 lbs
B09BQCYNBP,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Large,Best Pet Supplies,Pet Supplies,"$102,902.80","5,720",$17.99,$6.47,$11.52,"199,335",10,6,1,08/02/2021,Amazon.com,4.1,"13.27"" x 12.28"" x 1.77""",Large standard-size,8.43 lbs
B09BQ4DW6V,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Large,Best Pet Supplies,Pet Supplies,"$138,469.03","7,697",$17.99,$6.47,$11.52,"89,950",7,6,1,08/02/2021,Amazon.com,4.7,"12.05"" x 9.41"" x 3.66""",Large standard-size,8.47 lbs
B09BQ94NWW,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Large,Best Pet Supplies,Pet Supplies,"$108,585.46","6,613",$16.42,$6.23,$10.19,"134,994",13,6,1,08/02/2021,Amazon.com,3.8,"14.37"" x 10.31"" x 1.50""",Large standard-size,8.68 lbs
B09BPRR48C,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Small,Best Pet Supplies,Pet Supplies,"$128,466.59","7,141",$17.99,$6.24,$11.75,"206,644",12,6,1,08/02/2021,Amazon.com,3.7,"9.69"" x 8.39"" x 1.93""",Large standard-size,4.97 lbs
B09BPYD8DX,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Small,Best Pet Supplies,Pet Supplies,"$156,368.74","9,878",$15.83,$5.91,$9.92,"112,731",22,6,2,08/02/2021,Amazon Warehouse,4.3,"12.50"" x 9.30"" x 2.15""",Large standard-size,5.29 lbs
B09BPZ74CR,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Small,Best Pet Supplies,Pet Supplies,"$121,594.41","6,759",$17.99,$6.24,$11.75,"113,378",13,6,1,08/02/2021,Amazon.com,4.7,"11.97"" x 9.49"" x 1.97""",Large standard-size,5.61 lbs
B09BQ1C3K6,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  X-Small,Best Pet Supplies,Pet Supplies,"$125,318.34","6,966",$17.99,$6.24,$11.75,"85,308",16,6,1,08/02/2021,Amazon.com,4.7,"8.46"" x 8.39"" x 2.64""",Large standard-size,4.94 lbs
B09BPZ9ZR6,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XX-Small,Best Pet Supplies,Pet Supplies,"$142,049.04","7,896",$17.99,$6.24,$11.75,"135,055",14,6,1,08/02/2021,Amazon.com,4.2,"12.44"" x 9.80"" x 1.81""",Large standard-size,4.66 lbs
B09BPWF67Y,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XX-Small,Best Pet Supplies,Pet Supplies,"$108,047.94","6,006",$17.99,$6.24,$11.75,"179,865",16,6,1,08/02/2021,Amazon.com,4.4,"12.00"" x 10.00"" x 1.60""",Large standard-size,4.97 lbs
B09BQ6J2WW,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XX-Small,Best Pet Supplies,Pet Supplies,"$122,439.94","6,806",$17.99,$6.24,$11.75,"136,859",10,6,1,08/02/2021,Amazon.com,4.6,"11.89"" x 9.21"" x 2.01""",Large standard-size,4.97 lbs
B09BQJRNLJ,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XXX-Small,Best Pet Supplies,Pet Supplies,"$131,974.64","7,336",$17.99,$6.24,$11.75,"235,209",11,6,1,08/02/2021,Amazon.com,4.5,"11.42"" x 5.67"" x 1.46""",Large standard-size,4.16 lbs
B09BPVVL3P,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XXX-Small,Best Pet Supplies,Pet Supplies,"$125,912.01","6,999",$17.99,$6.24,$11.75,"274,976",7,6,1,08/02/2021,Amazon.com,4.6,"12.64"" x 9.49"" x 1.54""",Large standard-size,4.66 lbs
B09BPZHKHK,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Blue  XXX-Small,Best Pet Supplies,Pet Supplies,"$140,034.16","7,784",$17.99,$6.24,$11.75,"233,495",4,6,1,08/02/2021,Amazon.com,4.2,"11.69"" x 9.25"" x 2.40""",Large standard-size,4.62 lbs
B09BQ17ZGV,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  Large,Best Pet Supplies,Pet Supplies,"$122,943.66","6,834",$17.99,$6.47,$11.52,"152,467",15,6,1,08/02/2021,Amazon.com,4.6,"15.83"" x 9.53"" x 2.20""",Large standard-size,7.05 lbs
B09BQ1BGQM,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  Medium,Best Pet Supplies,Pet Supplies,"$134,367.31","7,469",$17.99,$6.47,$11.52,"114,570",27,6,1,08/02/2021,Amazon.com,4.2,"12.00"" x 9.20"" x 2.00""",Large standard-size,7.05 lbs
B09BPW9DGZ,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  Small,Best Pet Supplies,Pet Supplies,"$124,634.72","6,928",$17.99,$6.47,$11.52,"158,988",23,6,1,08/02/2021,Amazon.com,4.8,"12.50"" x 9.60"" x 2.00""",Large standard-size,8.01 lbs
B09BQ7RT6H,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  X-Large,Best Pet Supplies,Pet Supplies,"$126,829.50","7,050",$17.99,$6.47,$11.52,"273,034",12,6,1,08/02/2021,Amazon.com,3.6,"12.95"" x 8.86"" x 2.24""",Large standard-size,8.15 lbs
B09DG1H1FH,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  X-Small,Best Pet Supplies,Pet Supplies,"$119,435.61","6,639",$17.99,$6.24,$11.75,"69,642",26,6,1,08/23/2021,Amazon.com,4.3,"12.50"" x 9.30"" x 2.15""",Large standard-size,5.29 lbs
B09BQ3TKVG,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  X-Small,Best Pet Supplies,Pet Supplies,"$120,622.95","6,705",$17.99,$6.24,$11.75,"193,272",10,6,1,08/02/2021,Amazon.com,4.7,"12.01"" x 9.29"" x 1.65""",Large standard-size,5.64 lbs
B09BPQRTK3,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  XX-Small,Best Pet Supplies,Pet Supplies,"$126,703.57","7,043",$17.99,$6.24,$11.75,"201,840",8,6,1,08/02/2021,Amazon.com,4.3,"13.19"" x 9.57"" x 1.65""",Large standard-size,4.66 lbs
B09BPSS5H3,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  XXX-Small,Best Pet Supplies,Pet Supplies,"$134,907.01","7,499",$17.99,$6.24,$11.75,"262,387",4,6,1,08/02/2021,Amazon.com,3.6,"13.11"" x 5.39"" x 2.44""",Large standard-size,4.66 lbs
B09DG1FPZR,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Green  XXX-Small,Best Pet Supplies,Pet Supplies,"$125,246.38","6,962",$17.99,$6.24,$11.75,"119,893",11,6,1,08/23/2021,Amazon.com,4.4,"11.50"" x 9.65"" x 2.24""",Large standard-size,4.66 lbs
B09BQ2FHZQ,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Orange  Large,Best Pet Supplies,Pet Supplies,"$108,101.91","6,009",$17.99,$6.47,$11.52,"89,679",9,6,1,08/02/2021,Amazon.com,4.7,"10.87"" x 9.02"" x 2.01""",Large standard-size,7.62 lbs
B09BQ672FQ,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Orange  Small,Best Pet Supplies,Pet Supplies,"$112,275.59","6,241",$17.99,$6.24,$11.75,"76,490",13,6,1,08/02/2021,Amazon.com,4.6,"12.50"" x 9.60"" x 2.00""",Large standard-size,5.61 lbs
B09BQ6VJ68,Voyager Step-in Air All Weather Mesh Harness and Reflective Dog 5 ft Leash Combo with Neoprene Handle  for Small  Medium and Large Breed Puppies by Best Pet Supplies - Orange  X-Large,Best Pet Supplies,Pet Supplies,"$108,407.74","6,026",$17.99,$6.47,$11.52,"243,599",6,6,1,08/02/2021,Amazon.com,3.2,"14.00"" x 11.00"" x 1.00""",Large standard-size,8.01 lbs
